,Rating,Roaster,Roaster Location,Roast,Name,Coffee Origin,Aroma,Body,Flavor,Acidity/Structure,Aftertaste,Agtron,Agtron scale,euro,euro/gr,Review Date,lat,lon,display_name
307,94.0,Euphora Coffee,"Taipei, Taiwan",Light,Guatemala Santa Felisa Solar Eclipse Gesha Natural,"Acatenango growing region, Guatemala",9.0,9.0,9.0,9.0,8.0,64.0,80.0,18.599999999999998,0.16202090592334492,January 2021,44.9772995,-93.2654692,"Minneapolis, Hennepin County, Minnesota, United States"
308,93.0,Sunny's Coffee,"Tochigi, Japan",Medium-Light,Guatemala Acatenango,"Acatenango, Guatemala",9.0,9.0,9.0,8.0,8.0,58.0,76.0,0.0154,7.7e-05,January 2021,36.9157056,-80.3876889,"Floyd County, Virginia, United States"
309,93.0,Sunny's Coffee,"Tochigi, Japan",Medium-Light,Kenya Gachatha AB,South-central Kenya,9.0,8.0,9.0,9.0,8.0,59.0,77.0,0.0154,7.7e-05,January 2021,44.9772995,-93.2654692,"Minneapolis, Hennepin County, Minnesota, United States"
310,94.0,Finca Tasta,"Llayla District, Satipo Province, Peru",Medium-Light,Coral,"Llayla District, Satipo Province, Peru",9.0,9.0,9.0,9.0,8.0,58.0,78.0,8.5,0.034,January 2021,44.9772995,-93.2654692,"Minneapolis, Hennepin County, Minnesota, United States"
311,92.0,Finca Tasta,"Llayla District, Satipo Province, Peru",Medium-Light,Zafiro,"Llayla District, Satipo Province, Peru",8.0,9.0,9.0,8.0,8.0,60.0,78.0,8.5,0.034,January 2021,38.7509488,-77.4752667,"Manassas, Virginia, United States"
312,93.0,Coffee Please,"Taipei, Taiwan",Medium-Light,Colombia La Esperanza Winey Natural,"Valle de Cauca, Colombia",9.0,9.0,9.0,8.0,8.0,54.0,72.0,14.1,0.06211453744493392,January 2021,44.9772995,-93.2654692,"Minneapolis, Hennepin County, Minnesota, United States"
313,92.0,Coffee Please,"Taipei, Taiwan",Medium-Light,Costa Rica Cumbres Del Poas Anaerobic,"Central Valley, Costa Rica",9.0,9.0,8.0,8.0,8.0,59.0,79.0,10.799999999999999,0.09391304347826086,January 2021,19.494428,-155.917282,"Captain Cook, Hawaiʻi County, Hawaii, 96750, United States"
316,92.0,Revel Coffee,"Billings, Montana",Medium-Light,Papua New Guinea Kenta,"Western Highlands Province, Papua New Guinea",8.0,9.0,9.0,8.0,8.0,58.0,78.0,15.0875,0.04380807200929152,January 2021,23.474323,120.4500678,"台灣中油文化路站, 11, 文化路, 文化里, 西區, 嘉義市, 600, 臺灣"
317,95.0,94 Fresh Coffee,"Kaohsiung City, Taiwan",Light,Ethiopia Guji Goro Muda Washed G1,"Guji Zone, southern Ethiopia",9.0,9.0,9.0,9.0,9.0,64.0,82.0,13.5,0.05879790940766551,January 2021,37.7840208,-79.4428157,"Lexington, Virginia, 24450, United States"
318,94.0,Normandy Coffee Thai Cuisine,"Kaohsiung City, Taiwan",Medium-Light,Ethiopian Guji Ana Sora Alcoholic Natural G1,"Guji Zone, southern Ethiopia",9.0,9.0,9.0,9.0,8.0,60.0,80.0,9.0,0.03919860627177701,January 2021,23.474323,120.4500678,"台灣中油文化路站, 11, 文化路, 文化里, 西區, 嘉義市, 600, 臺灣"
319,92.0,Kauai Coffee Company,"Kalaheo, Kauai, Hawaii",Medium,Rum Barrel Aged Kauai Coffee,"Kalaheo, Kauai, Hawaii",9.0,8.0,9.0,8.0,8.0,50.0,70.0,42.5,0.1480836236933798,December 2020,37.7840208,-79.4428157,"Lexington, Virginia, 24450, United States"
320,96.0,Big Shoulders Coffee,"Chicago, Illinois",Medium-Light,Panama Hacienda La Esmeralda Gesha,"Boquete growing region, western Panama",9.0,9.0,10.0,9.0,9.0,58.0,78.0,47.6,0.20731707317073172,December 2020,19.6238149,-155.9536379,"Holualoa CDP, Hawaiʻi County, Hawaii, 96725, United States"
321,95.0,Paradise Roasters,"Minneapolis, Minnesota",Light,Ethiopia Cup of Excellence Guji Natural,"West Guji Zone, Hambela Wamena Woreda, Ethiopia",9.0,9.0,9.0,9.0,9.0,68.0,90.0,16.9575,0.14771341463414633,December 2020,37.7840208,-79.4428157,"Lexington, Virginia, 24450, United States"
322,95.0,Souvenir Coffee,"Berkeley, California",Medium-Light,Ethiopia Sidama Telamo FTO Natural,"Sidamo (also Sidama) growing region, south-central Ethiopia",9.0,9.0,9.0,9.0,9.0,58.0,76.0,19.55,0.05676538908246226,December 2020,19.6238149,-155.9536379,"Holualoa CDP, Hawaiʻi County, Hawaii, 96725, United States"
323,94.0,Paradise Roasters,"Minneapolis, Minnesota",Light,Ethiopia Guji Laayyoo Natural,"Guji Zone, southern Ethiopia",9.0,9.0,9.0,9.0,8.0,64.0,82.0,21.2075,0.0615781068524971,December 2020,23.474323,120.4500678,"台灣中油文化路站, 11, 文化路, 文化里, 西區, 嘉義市, 600, 臺灣"
324,93.0,Big Shoulders Coffee,"Chicago, Illinois",Medium-Light,Peru Wilmer Alarcon Mirez,"Cajamarca, Peru",9.0,9.0,9.0,8.0,8.0,56.0,72.0,18.7,0.054297328687572595,December 2020,37.7840208,-79.4428157,"Lexington, Virginia, 24450, United States"
325,93.0,Paradise Roasters,"Minneapolis, Minnesota",Medium-Light,Hawai’i Ka’u Champagne Natural,"Ka’u growing region, Big Island of Hawai’i",9.0,8.0,9.0,9.0,8.0,60.0,78.0,16.9575,0.14771341463414633,December 2020,23.474323,120.4500678,"台灣中油文化路站, 11, 文化路, 文化里, 西區, 嘉義市, 600, 臺灣"
327,93.0,Paradise Roasters,"Minneapolis, Minnesota",Light,Thailand Omkoi Sopa’s Estate,"Omkoi District, Chiang Mai Province, Thailand",9.0,8.0,9.0,9.0,8.0,64.0,82.0,25.4575,0.07391840882694542,December 2020,23.474323,120.4500678,"台灣中油文化路站, 11, 文化路, 文化里, 西區, 嘉義市, 600, 臺灣"
330,92.0,JBC Coffee Roasters,"Madison, Wisconsin",Medium-Light,Jose Cienfuegos Mexico,"Veracruz, Mexico",9.0,8.0,9.0,8.0,8.0,58.0,76.0,13.6,0.03948896631823461,December 2020,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
331,93.0,Merge Coffee Company,"Harrisonburg, Virginia",Medium-Light,Cual Bicicleta,"Marcala, Honduras",9.0,9.0,9.0,8.0,8.0,56.0,76.0,15.291499999999997,0.044400406504065036,December 2020,32.7174202,-117.1627728,"San Diego, San Diego County, California, United States"
332,93.0,Merge Coffee Company,"Harrisonburg, Virginia",Medium-Light,Pena Blanca Black Honey,"Los Planes, Comayagua, Honduras",9.0,8.0,9.0,9.0,8.0,60.0,78.0,15.291499999999997,0.044400406504065036,December 2020,32.7174202,-117.1627728,"San Diego, San Diego County, California, United States"
333,93.0,Merge Coffee Company,"Harrisonburg, Virginia",Medium-Light,La Joya,"San Jose, La Paz, Honduras",9.0,9.0,9.0,8.0,8.0,58.0,74.0,15.291499999999997,0.044400406504065036,December 2020,24.7519538,121.7533344,"宜蘭市, 宜蘭縣, 臺灣"
334,94.0,"Good Chance Biotechnology, Ltd.","Taichung City, Taiwan",Medium-Light,Magic Cat Kenya Civet AFCA TOH NO.2 Gatuya Factory New Murarandia AA,"Murang'a County, central Kenya",9.0,9.0,9.0,9.0,8.0,56.0,78.0,175.1,0.7626306620209059,December 2020,43.074761,-89.3837613,"Madison, Dane County, Wisconsin, United States"
335,93.0,"Good Chance Biotechnology, Ltd.","Taichung City, Taiwan",Medium-Light,Magic Cat Civet Ethiopia Sidamo Shantwene Litchi Rose Washed,"Sidamo growing region, south-central Ethiopia",9.0,9.0,9.0,8.0,8.0,56.0,78.0,175.1,0.7626306620209059,December 2020,19.6238149,-155.9536379,"Holualoa CDP, Hawaiʻi County, Hawaii, 96725, United States"
336,94.0,Nostalgia Coffee Roasters,"San Diego, California",Light,Ethiopia Grade 1 Chelchele,"Yirgacheffe growing region, southern Ethiopia",9.0,9.0,9.0,9.0,8.0,62.0,80.0,18.7,0.054297328687572595,December 2020,43.074761,-89.3837613,"Madison, Dane County, Wisconsin, United States"
337,95.0,Simon Hsieh Aroma Roast Coffees,"Taoyuan, Taiwan",Medium,Ethiopia Natural Yirgacheffe Gr.1 Cleopatra,"Yirgacheffe growing region, southern Ethiopia",9.0,9.0,9.0,,9.0,47.0,73.0,33.0,0.1437282229965157,December 2020,43.074761,-89.3837613,"Madison, Dane County, Wisconsin, United States"
338,94.0,Simon Hsieh Aroma Roast Coffees,"Taoyuan, Taiwan",Medium,Taiwan Alishan Zhou-Zhu-Yuan Farm Estate Reserve Washed,"Alishan, Taiwan",9.0,9.0,9.0,,8.0,46.0,64.0,33.0,0.1437282229965157,December 2020,43.074761,-89.3837613,"Madison, Dane County, Wisconsin, United States"
339,94.0,Theory Coffee Roasters,"Redding, California",Medium-Light,Ethiopia Keramo Zero Oxygen Natural,"Keramo Village, Sidama Region, Ethiopia",9.0,9.0,9.0,9.0,8.0,60.0,78.0,46.75,0.20361498257839722,December 2020,36.9157056,-80.3876889,"Floyd County, Virginia, United States"
340,94.0,modcup coffee,"Jersey City, New Jersey",Light,Panama Elida ASD Natural,"Boquete growing region, western Panama",9.0,9.0,9.0,9.0,8.0,62.0,80.0,51.0,0.34,December 2020,29.7589382,-95.3676974,"Houston, Harris County, Texas, United States"
342,92.0,SkyTop Coffee,"Manlius, New York",Medium-Light,Peru Chacra Don Dago,"Villa Rica, Oxampampa, Pasco Department, Peru",9.0,9.0,9.0,8.0,7.0,54.0,72.0,12.75,0.03702090592334495,December 2020,29.7589382,-95.3676974,"Houston, Harris County, Texas, United States"
343,92.0,Temple Coffee Roasters,"Sacramento, California",Medium,Dharma Espresso Blend,Brazil; Ethiopia; Costa Rica,8.0,8.0,9.0,,8.0,44.0,70.0,14.025,0.04072299651567945,December 2020,24.7519538,121.7533344,"宜蘭市, 宜蘭縣, 臺灣"
344,92.0,SkyTop Coffee,"Manlius, New York",Medium-Light,Colombia Planadas,"Tolima Department, Colombia",9.0,8.0,9.0,8.0,8.0,52.0,70.0,12.75,0.03702090592334495,December 2020,37.2769484,-107.8766,"Durango, La Plata County, Colorado, United States"
345,91.0,Drink Coffee Do Stuff,"Truckee, California",Medium-Light,Ethiopia Sidama Bensa Bekele,"Sidamo (also Sidama) growing region, south-central Ethiopia",8.0,8.0,9.0,8.0,8.0,57.0,77.0,17.849999999999998,0.051829268292682924,December 2020,44.9772995,-93.2654692,"Minneapolis, Hennepin County, Minnesota, United States"
346,92.0,Bridge Coffee Co.,"Marysville, California",Medium,Bowstring Christmas Blend,Africa; Central America,9.0,8.0,9.0,8.0,8.0,50.0,66.0,17.0,0.04936120789779327,December 2020,39.049011,-95.677556,"Topeka, Shawnee County, Kansas, United States"
347,94.0,94 Fresh Coffee,"Kaohsiung City, Taiwan",Medium-Light,Peru Yanesha Geisha,"Pasco Department, Villa Rica, Peru",9.0,9.0,9.0,9.0,8.0,61.0,79.0,0.03,0.00013066202090592334,December 2020,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
348,90.0,Bridge Coffee Co.,"Marysville, California",Medium,Vertical Support Espresso,Not disclosed,8.0,8.0,9.0,,7.0,46.0,60.0,11.9,0.034552845528455285,December 2020,24.8066333,120.9686833,"新竹市, 臺灣"
349,93.0,94 Fresh Coffee,"Kaohsiung City, Taiwan",Light,Honduras El Retono,"La Paz, Honduras",9.0,8.0,9.0,9.0,8.0,64.0,80.0,13.5,0.05879790940766551,December 2020,24.8066333,120.9686833,"新竹市, 臺灣"
350,93.0,Green Stone Coffee,"Taipei, Taiwan",Medium-Light,Flower Queens of Africa Blend,"Guji Zone, Oromia Region, southern Ethiopia",9.0,9.0,9.0,8.0,8.0,60.0,76.0,9.0,0.09,November 2020,24.177254599999998,120.97919633253537,"博愛國小, 東關路一段, 博愛里, 和平區, 臺中市, 42444, 臺灣"
351,93.0,Equiano Coffee,"Eugene, Oregon",Light,Umoja Organic Red Bourbon,"South Kivu Province, Democratic Republic of the Congo",9.0,8.0,9.0,9.0,8.0,64.0,80.0,20.4,0.04442508710801393,November 2020,24.177254599999998,120.97919633253537,"博愛國小, 東關路一段, 博愛里, 和平區, 臺中市, 42444, 臺灣"
352,95.0,Vennel Coffee,"Keelung, Taiwan",Medium-Light,Ethiopia Guji Chembi,"Guji Zone, Oromia Region, southern Ethiopia",9.0,9.0,9.0,9.0,9.0,58.0,76.0,13.5,0.05947136563876652,November 2020,24.177254599999998,120.97919633253537,"博愛國小, 東關路一段, 博愛里, 和平區, 臺中市, 42444, 臺灣"
353,94.0,Peacock Coffee Roaster,"Taipei, Taiwan",Medium-Light,Kenya Nyeri,"Nyeri growing region, south-central Kenya",9.0,9.0,9.0,9.0,8.0,57.0,77.0,13.5,0.06,November 2020,14.5589875,-90.7333258,"Antigua Guatemala, Sacatepéquez, 03001, Guatemala"
354,95.0,Paradise Roasters,"Minneapolis, Minnesota",Medium-Light,Kona Red Bourbon Anaerobic Washed Uluwehi Farm,"Holualoa, Kona, Big Island of Hawai’i",9.0,9.0,9.0,9.0,9.0,58.0,74.0,25.4575,0.22175522648083623,November 2020,14.5589875,-90.7333258,"Antigua Guatemala, Sacatepéquez, 03001, Guatemala"
355,95.0,Red Rooster Coffee Roaster,"Floyd, Virginia",Light,Wush Wush,"Sidama growing region, southern Ethiopia",9.0,9.0,9.0,9.0,9.0,60.0,82.0,17.8415,0.051804587688734034,November 2020,14.5589875,-90.7333258,"Antigua Guatemala, Sacatepéquez, 03001, Guatemala"
356,93.0,Paradise Roasters,"Minneapolis, Minnesota",Medium-Light,Kona Lactic Natural Black Rock Farm,"Kona, Big Island of Hawai’i",9.0,9.0,9.0,8.0,8.0,59.0,73.0,21.2075,0.18473432055749128,November 2020,14.5589875,-90.7333258,"Antigua Guatemala, Sacatepéquez, 03001, Guatemala"
357,93.0,Paradise Roasters,"Minneapolis, Minnesota",Medium-Light,Ka’u Yellow Caturra Anaerobic Natural,"Ka’u growing region, Big Island of Hawai’i",9.0,8.0,9.0,9.0,8.0,58.0,77.0,21.2075,0.0615781068524971,November 2020,14.5589875,-90.7333258,"Antigua Guatemala, Sacatepéquez, 03001, Guatemala"
358,92.0,Cafe Kreyol,"Manassas, Virginia",Medium,Organic Red Honey Ramirez Estate Microlot,"Jarabacoa, Dominican Republic",9.0,8.0,9.0,8.0,8.0,52.0,68.0,11.0415,0.032060104529616724,November 2020,14.5589875,-90.7333258,"Antigua Guatemala, Sacatepéquez, 03001, Guatemala"
359,92.0,Paradise Roasters,"Minneapolis, Minnesota",Light,Coffea Diversa Yellow Dalle Honey,"Suchitan, Guatemala",9.0,8.0,9.0,8.0,8.0,64.0,82.0,16.9575,0.14771341463414633,November 2020,14.5589875,-90.7333258,"Antigua Guatemala, Sacatepéquez, 03001, Guatemala"
360,95.0,Hala Tree Kona Coffee,"Captain Cook, Hawai’i",Medium-Light,Honey Typica Anaerobic,"North Kona growing district, “Big Island” of Hawai’i",9.0,9.0,9.0,9.0,9.0,56.0,74.0,63.75,0.13882839721254356,November 2020,14.5589875,-90.7333258,"Antigua Guatemala, Sacatepéquez, 03001, Guatemala"
361,94.0,Hala Tree Kona Coffee,"Captain Cook, Hawaii",Medium-Light,Geisha,"North Kona growing district, “Big Island” of Hawai’i",9.0,9.0,9.0,9.0,8.0,55.0,71.0,28.05,0.12216898954703834,November 2020,23.474323,120.4500678,"台灣中油文化路站, 11, 文化路, 文化里, 西區, 嘉義市, 600, 臺灣"
363,93.0,Hala Tree Kona Coffee,"Captain Cook, Hawai’i",Medium-Light,Natural Typica Anaerobic,"North Kona growing district, “Big Island” of Hawai’i",9.0,9.0,9.0,8.0,8.0,54.0,70.0,63.75,0.13882839721254356,November 2020,34.0181557,-84.190196,"Johns Creek, Fulton County, Georgia, United States"
364,96.0,Kakalove Cafe,"Chia-Yi, Taiwan",Medium-Light,Panama Abu Natural ASD Geisha BOP GN11,"Boquete growing region, western Panama",9.0,9.0,10.0,9.0,9.0,58.0,76.0,36.0,0.31358885017421606,November 2020,40.7215682,-74.047455,"Jersey City, Hudson County, New Jersey, United States"
365,95.0,Lexington Coffee Roasters,"Lexington, Virginia",Medium-Light,Ethiopia Kochere Boji,"Yirgacheffe growing region, southern Ethiopia",9.0,9.0,9.0,9.0,9.0,60.0,77.0,16.9575,0.04923780487804878,November 2020,43.0020107,-75.9768632,"Town of Manlius, Onondaga County, New York, United States"
366,95.0,Kakalove Cafe,"Chia-Yi, Taiwan",Medium-Light,Panama Finca Minerva-Mirage Pacamara BOP PAC04,"Boquete growing region, western Panama",9.0,9.0,9.0,9.0,9.0,46.0,76.0,18.0,0.15679442508710803,November 2020,38.5810606,-121.493895,"Sacramento, Sacramento County, California, United States"
367,94.0,Lexington Coffee Roasters,"Lexington, Virginia",Light,Tanzania Shimiligwanda,"Songwe Region, southwestern Tanzania",9.0,9.0,9.0,9.0,8.0,62.0,80.0,15.257499999999999,0.044301684088269455,November 2020,38.5810606,-121.493895,"Sacramento, Sacramento County, California, United States"
369,93.0,Kona Farm Direct,"Holualoa, Hawai’i",Medium,Kona Pointu Laurina,"Kona growing region, Big Island of Hawai’i",9.0,9.0,9.0,8.0,8.0,48.0,68.0,42.5,0.21154803384768542,November 2020,45.6794293,-111.044047,"Bozeman, Gallatin County, Montana, United States"
370,93.0,Lexington Coffee Roasters,"Lexington, Virginia",Medium-Light,Costa Rica Naranjo Cattleya,"Naranjo, Central Valley, Costa Rica",9.0,9.0,9.0,8.0,8.0,60.0,76.0,16.9575,0.04923780487804878,November 2020,43.888491,-75.511436,"Village of Castorland, Town of Denmark, Lewis County, New York, United States"
371,92.0,Kona Farm Direct,"Holualoa, Hawaii",Medium-Light,K7 Sweet Spot,"Kona growing region, Big Island of Hawai’i",9.0,8.0,9.0,8.0,8.0,47.0,76.0,27.2,0.13539074166251866,November 2020,44.9772995,-93.2654692,"Minneapolis, Hennepin County, Minnesota, United States"
372,95.0,Kakalove Cafe,"Chia-Yi, Taiwan",Medium-Light,Ethiopia Natural Guji Blue-Donkey 2020,"Guji Zone, Oromia Region, southern Ethiopia",9.0,9.0,9.0,9.0,9.0,59.0,77.0,9.75,0.042465156794425085,November 2020,44.9772995,-93.2654692,"Minneapolis, Hennepin County, Minnesota, United States"
373,92.0,Lexington Coffee Roasters,"Lexington, Virginia",Medium-Light,Colombia FUDAM Nariño,"Nariño Department, southern Colombia",9.0,8.0,9.0,8.0,8.0,58.0,76.0,16.107499999999998,0.04676974448315911,November 2020,43.6534817,-79.3839347,"Old Toronto, Toronto, Golden Horseshoe, Ontario, Canada"
374,94.0,Kakalove Cafe,"Chia-Yi, Taiwan",Medium-Light,Kenya Washed Peaberry Rnyeusi,"Central Province, Kenya",9.0,9.0,9.0,9.0,8.0,52.0,74.0,9.75,0.042465156794425085,November 2020,23.474323,120.4500678,"台灣中油文化路站, 11, 文化路, 文化里, 西區, 嘉義市, 600, 臺灣"
375,94.0,Kakalove Cafe,"Chia-Yi, Taiwan",Medium-Light,Ethiopia COE 2nd place Washed Sidamo Rumudamo,"Arbegona, Sidama (also Sidamo) growing region, south-central Ethiopia",9.0,9.0,9.0,9.0,8.0,60.0,78.0,10.5,0.525,November 2020,23.474323,120.4500678,"台灣中油文化路站, 11, 文化路, 文化里, 西區, 嘉義市, 600, 臺灣"
376,94.0,Kakalove Cafe,"Chia-Yi, Taiwan",Medium-Light,Ethiopia Yirgacheffe Natural Haru Suke G1,"Gedeo, Yirgacheffe growing region, south-central Ethiopia",9.0,9.0,9.0,9.0,8.0,60.0,80.0,9.299999999999999,0.04050522648083623,November 2020,43.074761,-89.3837613,"Madison, Dane County, Wisconsin, United States"
377,98.0,Equator Coffees,"San Rafael, California",Medium-Light,Finca Sophia Gesha Washed,"Nueva Suiza, Chiriquí, Panama",10.0,9.0,10.0,10.0,9.0,58.0,76.0,42.5,0.3702090592334495,November 2020,43.074761,-89.3837613,"Madison, Dane County, Wisconsin, United States"
378,95.0,Bird Rock Coffee Roasters,"San Diego, California",Medium-Light,Colombia Granja La Esperanza Java Anaerobic,"Valle del Cauca growing region, Colombia",9.0,9.0,9.0,9.0,9.0,53.0,73.0,72.25,0.4195702671312428,November 2020,43.074761,-89.3837613,"Madison, Dane County, Wisconsin, United States"
379,91.0,Big Shoulders Coffee,"Chicago, Illinois",Medium,Ethiopia Guji Super-Natural Decaf Water Process,"Guji Zone, Oromia Region, Southern Ethiopia",8.0,8.0,9.0,8.0,8.0,47.0,65.0,15.299999999999999,0.04442508710801394,November 2020,32.7174202,-117.1627728,"San Diego, San Diego County, California, United States"
380,94.0,Cafe Virtuoso,"San Diego, California",Light,Shantawene Ethiopia Daya Bensa Natural,"Sidamo (also Sidama) growing region, south-central Ethiopia",9.0,9.0,9.0,9.0,8.0,62.0,80.0,16.15,0.0468931475029036,November 2020,43.074761,-89.3837613,"Madison, Dane County, Wisconsin, United States"
381,93.0,Bird Rock Coffee Roasters,"San Diego, California",Medium-Light,Tigesit Waqa,"Yirgacheffe growing region, south-Central Ethiopia",9.0,9.0,9.0,8.0,8.0,56.0,74.0,17.0,0.04936120789779327,November 2020,32.7174202,-117.1627728,"San Diego, San Diego County, California, United States"
382,94.0,Small Eyes Cafe,"Yilan, Taiwan",Medium-Light,Kenya AA FAQ,Kenya,9.0,9.0,9.0,9.0,8.0,60.0,77.0,9.9,0.0495,November 2020,32.7174202,-117.1627728,"San Diego, San Diego County, California, United States"
383,97.0,JBC Coffee Roasters,"Madison, Wisconsin",Medium-Light,Ardent Ethiopia Natural,"Sidamo (also Sidama) growing region, south-central Ethiopia",10.0,9.0,10.0,9.0,9.0,57.0,77.0,29.75,0.12957317073170732,November 2020,37.9735346,-122.5310874,"San Rafael, Marin County, California, United States"
385,94.0,Hula Daddy Kona Coffee,"Holualoa, Hawai’i",Medium-Light,Holiday Coffee,"Holualoa, North Kona growing district, “Big Island” of Hawai’i",9.0,9.0,9.0,9.0,8.0,54.0,74.0,33.9575,0.1478985191637631,November 2020,25.0375198,121.5636796,"臺北市, 臺灣"
386,93.0,JBC Coffee Roasters,"Madison, Wisconsin",Medium-Light,La Union,"Nariño Department, southern Colombia",9.0,9.0,9.0,8.0,8.0,56.0,78.0,13.43,0.03899535423925668,November 2020,25.0375198,121.5636796,"臺北市, 臺灣"
387,93.0,JBC Coffee Roasters,"Madison, Wisconsin",Medium-Light,Kaguyu,"Kirinyaga, Kenya",9.0,9.0,9.0,8.0,8.0,60.0,78.0,18.7,0.054297328687572595,November 2020,23.474323,120.4500678,"台灣中油文化路站, 11, 文化路, 文化里, 西區, 嘉義市, 600, 臺灣"
388,93.0,JBC Coffee Roasters,"Madison, Wisconsin",Medium-Light,Halo Hartume,"Gedeb District, Yirgacheffe growing region, south-central Ethiopia",9.0,8.0,9.0,9.0,8.0,58.0,80.0,15.299999999999999,0.04442508710801394,November 2020,23.474323,120.4500678,"台灣中油文化路站, 11, 文化路, 文化里, 西區, 嘉義市, 600, 臺灣"
